forecast_date,target,target_end_date,location,type,quantile,value,location_name
2021-01-13,3 wk ahead inc case,2021-02-06,FI,quantile,0.99,3697.05,Finland
2021-01-13,4 wk ahead inc case,2021-02-13,FI,quantile,0.99,4027.13,Finland
2021-01-13,1 wk ahead inc case,2021-01-23,FI,point,NA,1806,Finland
2021-01-13,2 wk ahead inc case,2021-01-30,FI,point,NA,1812,Finland
2021-01-13,3 wk ahead inc case,2021-02-06,FI,point,NA,1827,Finland
2021-01-13,4 wk ahead inc case,2021-02-13,FI,point,NA,1852,Finland
2021-01-13,1 wk ahead inc death,2021-01-23,SE,quantile,0.01,0,Sweden
2021-01-13,2 wk ahead inc death,2021-01-30,SE,quantile,0.01,0,Sweden
2021-01-13,3 wk ahead inc death,2021-02-06,SE,quantile,0.01,0,Sweden
2021-01-13,4 wk ahead inc death,2021-02-13,SE,quantile,0.01,0,Sweden
2021-01-13,1 wk ahead inc death,2021-01-23,SE,quantile,0.025,0,Sweden
2021-01-13,2 wk ahead inc death,2021-01-30,SE,quantile,0.025,0,Sweden
2021-01-13,3 wk ahead inc death,2021-02-06,SE,quantile,0.025,0,Sweden
2021-01-13,4 wk ahead inc death,2021-02-13,SE,quantile,0.025,0,Sweden
2021-01-13,1 wk ahead inc death,2021-01-23,SE,quantile,0.05,100,Sweden
2021-01-13,2 wk ahead inc death,2021-01-30,SE,quantile,0.05,100,Sweden
2021-01-13,3 wk ahead inc death,2021-02-06,SE,quantile,0.05,100,Sweden
2021-01-13,4 wk ahead inc death,2021-02-13,SE,quantile,0.05,100,Sweden
2021-01-13,1 wk ahead inc death,2021-01-23,SE,quantile,0.1,174,Sweden
2021-01-13,2 wk ahead inc death,2021-01-30,SE,quantile,0.1,174,Sweden
2021-01-13,3 wk ahead inc death,2021-02-06,SE,quantile,0.1,174,Sweden
2021-01-13,4 wk ahead inc death,2021-02-13,SE,quantile,0.1,174,Sweden
2021-01-13,1 wk ahead inc death,2021-01-23,SE,quantile,0.15,243,Sweden
2021-01-13,2 wk ahead inc death,2021-01-30,SE,quantile,0.15,243,Sweden
2021-01-13,3 wk ahead inc death,2021-02-06,SE,quantile,0.15,234,Sweden
2021-01-13,4 wk ahead inc death,2021-02-13,SE,quantile,0.15,243,Sweden
2021-01-13,1 wk ahead inc death,2021-01-23,SE,quantile,0.2,277,Sweden
2021-01-13,2 wk ahead inc death,2021-01-30,SE,quantile,0.2,277,Sweden
2021-01-13,3 wk ahead inc death,2021-02-06,SE,quantile,0.2,267,Sweden
2021-01-13,4 wk ahead inc death,2021-02-13,SE,quantile,0.2,277,Sweden
2021-01-13,1 wk ahead inc death,2021-01-23,SE,quantile,0.25,334,Sweden
2021-01-13,2 wk ahead inc death,2021-01-30,SE,quantile,0.25,334,Sweden
2021-01-13,3 wk ahead inc death,2021-02-06,SE,quantile,0.25,317,Sweden
2021-01-13,4 wk ahead inc death,2021-02-13,SE,quantile,0.25,325,Sweden
2021-01-13,1 wk ahead inc death,2021-01-23,SE,quantile,0.3,358,Sweden
2021-01-13,2 wk ahead inc death,2021-01-30,SE,quantile,0.3,362,Sweden
2021-01-13,3 wk ahead inc death,2021-02-06,SE,quantile,0.3,349,Sweden
2021-01-13,4 wk ahead inc death,2021-02-13,SE,quantile,0.3,362,Sweden
2021-01-13,1 wk ahead inc death,2021-01-23,SE,quantile,0.35,398,Sweden
2021-01-13,2 wk ahead inc death,2021-01-30,SE,quantile,0.35,401,Sweden
2021-01-13,3 wk ahead inc death,2021-02-06,SE,quantile,0.35,377,Sweden
2021-01-13,4 wk ahead inc death,2021-02-13,SE,quantile,0.35,401,Sweden
2021-01-13,1 wk ahead inc death,2021-01-23,SE,quantile,0.4,432,Sweden
2021-01-13,2 wk ahead inc death,2021-01-30,SE,quantile,0.4,432,Sweden
2021-01-13,3 wk ahead inc death,2021-02-06,SE,quantile,0.4,425,Sweden
2021-01-13,4 wk ahead inc death,2021-02-13,SE,quantile,0.4,434,Sweden
2021-01-13,1 wk ahead inc death,2021-01-23,SE,quantile,0.45,458,Sweden
2021-01-13,2 wk ahead inc death,2021-01-30,SE,quantile,0.45,458,Sweden
2021-01-13,3 wk ahead inc death,2021-02-06,SE,quantile,0.45,448,Sweden
2021-01-13,4 wk ahead inc death,2021-02-13,SE,quantile,0.45,461,Sweden
2021-01-13,1 wk ahead inc death,2021-01-23,SE,quantile,0.5,492,Sweden
2021-01-13,2 wk ahead inc death,2021-01-30,SE,quantile,0.5,492,Sweden
2021-01-13,3 wk ahead inc death,2021-02-06,SE,quantile,0.5,489,Sweden
2021-01-13,4 wk ahead inc death,2021-02-13,SE,quantile,0.5,496,Sweden
2021-01-13,1 wk ahead inc death,2021-01-23,SE,quantile,0.55,523,Sweden
2021-01-13,2 wk ahead inc death,2021-01-30,SE,quantile,0.55,520,Sweden
2021-01-13,3 wk ahead inc death,2021-02-06,SE,quantile,0.55,520,Sweden
2021-01-13,4 wk ahead inc death,2021-02-13,SE,quantile,0.55,522,Sweden
2021-01-13,1 wk ahead inc death,2021-01-23,SE,quantile,0.6,561.400000000001,Sweden
2021-01-13,2 wk ahead inc death,2021-01-30,SE,quantile,0.6,554,Sweden
2021-01-13,3 wk ahead inc death,2021-02-06,SE,quantile,0.6,551,Sweden
2021-01-13,4 wk ahead inc death,2021-02-13,SE,quantile,0.6,558,Sweden
2021-01-13,1 wk ahead inc death,2021-01-23,SE,quantile,0.65,601,Sweden
2021-01-13,2 wk ahead inc death,2021-01-30,SE,quantile,0.65,599,Sweden
2021-01-13,3 wk ahead inc death,2021-02-06,SE,quantile,0.65,592.700000000002,Sweden
2021-01-13,4 wk ahead inc death,2021-02-13,SE,quantile,0.65,599,Sweden
2021-01-13,1 wk ahead inc death,2021-01-23,SE,quantile,0.7,637,Sweden
2021-01-13,2 wk ahead inc death,2021-01-30,SE,quantile,0.7,635,Sweden
2021-01-13,3 wk ahead inc death,2021-02-06,SE,quantile,0.7,630,Sweden
2021-01-13,4 wk ahead inc death,2021-02-13,SE,quantile,0.7,637,Sweden
2021-01-13,1 wk ahead inc death,2021-01-23,SE,quantile,0.75,678,Sweden
2021-01-13,2 wk ahead inc death,2021-01-30,SE,quantile,0.75,682,Sweden
2021-01-13,3 wk ahead inc death,2021-02-06,SE,quantile,0.75,679,Sweden
2021-01-13,4 wk ahead inc death,2021-02-13,SE,quantile,0.75,682,Sweden
2021-01-13,1 wk ahead inc death,2021-01-23,SE,quantile,0.8,721,Sweden
2021-01-13,2 wk ahead inc death,2021-01-30,SE,quantile,0.8,724,Sweden
2021-01-13,3 wk ahead inc death,2021-02-06,SE,quantile,0.8,722.2,Sweden
2021-01-13,4 wk ahead inc death,2021-02-13,SE,quantile,0.8,722,Sweden
2021-01-13,1 wk ahead inc death,2021-01-23,SE,quantile,0.85,782.150000000001,Sweden
2021-01-13,2 wk ahead inc death,2021-01-30,SE,quantile,0.85,779,Sweden
2021-01-13,3 wk ahead inc death,2021-02-06,SE,quantile,0.85,785.150000000001,Sweden
2021-01-13,4 wk ahead inc death,2021-02-13,SE,quantile,0.85,778,Sweden
2021-01-13,1 wk ahead inc death,2021-01-23,SE,quantile,0.9,858,Sweden
2021-01-13,2 wk ahead inc death,2021-01-30,SE,quantile,0.9,846,Sweden
2021-01-13,3 wk ahead inc death,2021-02-06,SE,quantile,0.9,854,Sweden
2021-01-13,4 wk ahead inc death,2021-02-13,SE,quantile,0.9,850,Sweden
2021-01-13,1 wk ahead inc death,2021-01-23,SE,quantile,0.95,959.05,Sweden
2021-01-13,2 wk ahead inc death,2021-01-30,SE,quantile,0.95,943.1,Sweden
2021-01-13,3 wk ahead inc death,2021-02-06,SE,quantile,0.95,959,Sweden
2021-01-13,4 wk ahead inc death,2021-02-13,SE,quantile,0.95,956.05,Sweden
2021-01-13,1 wk ahead inc death,2021-01-23,SE,quantile,0.975,1045,Sweden
2021-01-13,2 wk ahead inc death,2021-01-30,SE,quantile,0.975,1040.125,Sweden
2021-01-13,3 wk ahead inc death,2021-02-06,SE,quantile,0.975,1056,Sweden
2021-01-13,4 wk ahead inc death,2021-02-13,SE,quantile,0.975,1051.025,Sweden
2021-01-13,1 wk ahead inc death,2021-01-23,SE,quantile,0.99,1159.02,Sweden
2021-01-13,2 wk ahead inc death,2021-01-30,SE,quantile,0.99,1160.02,Sweden
2021-01-13,3 wk ahead inc death,2021-02-06,SE,quantile,0.99,1174,Sweden
2021-01-13,4 wk ahead inc death,2021-02-13,SE,quantile,0.99,1179,Sweden
2021-01-13,1 wk ahead inc death,2021-01-23,SE,point,NA,492,Sweden
2021-01-13,2 wk ahead inc death,2021-01-30,SE,point,NA,492,Sweden
2021-01-13,3 wk ahead inc death,2021-02-06,SE,point,NA,489,Sweden
2021-01-13,4 wk ahead inc death,2021-02-13,SE,point,NA,496,Sweden
2021-01-13,1 wk ahead inc case,2021-01-23,SE,quantile,0.01,0,Sweden
2021-01-13,2 wk ahead inc case,2021-01-30,SE,quantile,0.01,0,Sweden
2021-01-13,3 wk ahead inc case,2021-02-06,SE,quantile,0.01,0,Sweden
2021-01-13,4 wk ahead inc case,2021-02-13,SE,quantile,0.01,0,Sweden
2021-01-13,1 wk ahead inc case,2021-01-23,SE,quantile,0.025,5337,Sweden
2021-01-13,2 wk ahead inc case,2021-01-30,SE,quantile,0.025,5337,Sweden
2021-01-13,3 wk ahead inc case,2021-02-06,SE,quantile,0.025,5337,Sweden
2021-01-13,4 wk ahead inc case,2021-02-13,SE,quantile,0.025,6609,Sweden
2021-01-13,1 wk ahead inc case,2021-01-23,SE,quantile,0.05,7556,Sweden
2021-01-13,2 wk ahead inc case,2021-01-30,SE,quantile,0.05,7370,Sweden
2021-01-13,3 wk ahead inc case,2021-02-06,SE,quantile,0.05,7556,Sweden
2021-01-13,4 wk ahead inc case,2021-02-13,SE,quantile,0.05,7556,Sweden
2021-01-13,1 wk ahead inc case,2021-01-23,SE,quantile,0.1,13218,Sweden
2021-01-13,2 wk ahead inc case,2021-01-30,SE,quantile,0.1,12893,Sweden
2021-01-13,3 wk ahead inc case,2021-02-06,SE,quantile,0.1,12874.4,Sweden
2021-01-13,4 wk ahead inc case,2021-02-13,SE,quantile,0.1,13979,Sweden
2021-01-13,1 wk ahead inc case,2021-01-23,SE,quantile,0.15,16437,Sweden
2021-01-13,2 wk ahead inc case,2021-01-30,SE,quantile,0.15,16437,Sweden
2021-01-13,3 wk ahead inc case,2021-02-06,SE,quantile,0.15,16402,Sweden
2021-01-13,4 wk ahead inc case,2021-02-13,SE,quantile,0.15,16781,Sweden
2021-01-13,1 wk ahead inc case,2021-01-23,SE,quantile,0.2,20631.2,Sweden
2021-01-13,2 wk ahead inc case,2021-01-30,SE,quantile,0.2,20471,Sweden
2021-01-13,3 wk ahead inc case,2021-02-06,SE,quantile,0.2,20564.6,Sweden
2021-01-13,4 wk ahead inc case,2021-02-13,SE,quantile,0.2,20792,Sweden
2021-01-13,1 wk ahead inc case,2021-01-23,SE,quantile,0.25,23589,Sweden
2021-01-13,2 wk ahead inc case,2021-01-30,SE,quantile,0.25,23403,Sweden
2021-01-13,3 wk ahead inc case,2021-02-06,SE,quantile,0.25,24004,Sweden
2021-01-13,4 wk ahead inc case,2021-02-13,SE,quantile,0.25,23419.5,Sweden
2021-01-13,1 wk ahead inc case,2021-01-23,SE,quantile,0.3,26701,Sweden
2021-01-13,2 wk ahead inc case,2021-01-30,SE,quantile,0.3,26719,Sweden
2021-01-13,3 wk ahead inc case,2021-02-06,SE,quantile,0.3,27055.3,Sweden
2021-01-13,4 wk ahead inc case,2021-02-13,SE,quantile,0.3,26754,Sweden
2021-01-13,1 wk ahead inc case,2021-01-23,SE,quantile,0.35,29931,Sweden
2021-01-13,2 wk ahead inc case,2021-01-30,SE,quantile,0.35,29931,Sweden
2021-01-13,3 wk ahead inc case,2021-02-06,SE,quantile,0.35,29931,Sweden
2021-01-13,4 wk ahead inc case,2021-02-13,SE,quantile,0.35,30172.45,Sweden
2021-01-13,1 wk ahead inc case,2021-01-23,SE,quantile,0.4,32485,Sweden
2021-01-13,2 wk ahead inc case,2021-01-30,SE,quantile,0.4,32485,Sweden
2021-01-13,3 wk ahead inc case,2021-02-06,SE,quantile,0.4,32485,Sweden
2021-01-13,4 wk ahead inc case,2021-02-13,SE,quantile,0.4,33444.2,Sweden
2021-01-13,1 wk ahead inc case,2021-01-23,SE,quantile,0.45,36236,Sweden
2021-01-13,2 wk ahead inc case,2021-01-30,SE,quantile,0.45,36326.15,Sweden
2021-01-13,3 wk ahead inc case,2021-02-06,SE,quantile,0.45,35930,Sweden
2021-01-13,4 wk ahead inc case,2021-02-13,SE,quantile,0.45,36931.1,Sweden
2021-01-13,1 wk ahead inc case,2021-01-23,SE,quantile,0.5,39094,Sweden
2021-01-13,2 wk ahead inc case,2021-01-30,SE,quantile,0.5,39672,Sweden
2021-01-13,3 wk ahead inc case,2021-02-06,SE,quantile,0.5,38992,Sweden
2021-01-13,4 wk ahead inc case,2021-02-13,SE,quantile,0.5,39556,Sweden
2021-01-13,1 wk ahead inc case,2021-01-23,SE,quantile,0.55,41346.75,Sweden
2021-01-13,2 wk ahead inc case,2021-01-30,SE,quantile,0.55,42152.3,Sweden
2021-01-13,3 wk ahead inc case,2021-02-06,SE,quantile,0.55,41366,Sweden
2021-01-13,4 wk ahead inc case,2021-02-13,SE,quantile,0.55,41670.2,Sweden
2021-01-13,1 wk ahead inc case,2021-01-23,SE,quantile,0.6,44905,Sweden
2021-01-13,2 wk ahead inc case,2021-01-30,SE,quantile,0.6,45885.2,Sweden
2021-01-13,3 wk ahead inc case,2021-02-06,SE,quantile,0.6,45051,Sweden
2021-01-13,4 wk ahead inc case,2021-02-13,SE,quantile,0.6,45698.8,Sweden
2021-01-13,1 wk ahead inc case,2021-01-23,SE,quantile,0.65,47976,Sweden
2021-01-13,2 wk ahead inc case,2021-01-30,SE,quantile,0.65,48769.7,Sweden
2021-01-13,3 wk ahead inc case,2021-02-06,SE,quantile,0.65,48229.25,Sweden
2021-01-13,4 wk ahead inc case,2021-02-13,SE,quantile,0.65,49023.6000000001,Sweden
2021-01-13,1 wk ahead inc case,2021-01-23,SE,quantile,0.7,51348.3,Sweden
2021-01-13,2 wk ahead inc case,2021-01-30,SE,quantile,0.7,52374.1,Sweden
2021-01-13,3 wk ahead inc case,2021-02-06,SE,quantile,0.7,51795.7,Sweden
2021-01-13,4 wk ahead inc case,2021-02-13,SE,quantile,0.7,52755.8,Sweden
2021-01-13,1 wk ahead inc case,2021-01-23,SE,quantile,0.75,55101,Sweden
2021-01-13,2 wk ahead inc case,2021-01-30,SE,quantile,0.75,56480.5,Sweden
2021-01-13,3 wk ahead inc case,2021-02-06,SE,quantile,0.75,55657.25,Sweden
2021-01-13,4 wk ahead inc case,2021-02-13,SE,quantile,0.75,56951,Sweden
2021-01-13,1 wk ahead inc case,2021-01-23,SE,quantile,0.8,60664.4,Sweden
2021-01-13,2 wk ahead inc case,2021-01-30,SE,quantile,0.8,61343.8,Sweden
2021-01-13,3 wk ahead inc case,2021-02-06,SE,quantile,0.8,60141,Sweden
2021-01-13,4 wk ahead inc case,2021-02-13,SE,quantile,0.8,61297,Sweden
2021-01-13,1 wk ahead inc case,2021-01-23,SE,quantile,0.85,66698.8000000001,Sweden
2021-01-13,2 wk ahead inc case,2021-01-30,SE,quantile,0.85,66741.5,Sweden
2021-01-13,3 wk ahead inc case,2021-02-06,SE,quantile,0.85,65567.3,Sweden
2021-01-13,4 wk ahead inc case,2021-02-13,SE,quantile,0.85,66703.15,Sweden
2021-01-13,1 wk ahead inc case,2021-01-23,SE,quantile,0.9,73768.3,Sweden
2021-01-13,2 wk ahead inc case,2021-01-30,SE,quantile,0.9,74420.7000000001,Sweden
2021-01-13,3 wk ahead inc case,2021-02-06,SE,quantile,0.9,72679.3,Sweden
2021-01-13,4 wk ahead inc case,2021-02-13,SE,quantile,0.9,73867.7000000001,Sweden
2021-01-13,1 wk ahead inc case,2021-01-23,SE,quantile,0.95,84398.85,Sweden
2021-01-13,2 wk ahead inc case,2021-01-30,SE,quantile,0.95,85539.8,Sweden
2021-01-13,3 wk ahead inc case,2021-02-06,SE,quantile,0.95,84157.25,Sweden
2021-01-13,4 wk ahead inc case,2021-02-13,SE,quantile,0.95,84579.1,Sweden
2021-01-13,1 wk ahead inc case,2021-01-23,SE,quantile,0.975,95227.175,Sweden
2021-01-13,2 wk ahead inc case,2021-01-30,SE,quantile,0.975,95615.45,Sweden
2021-01-13,3 wk ahead inc case,2021-02-06,SE,quantile,0.975,93467.0499999999,Sweden
2021-01-13,4 wk ahead inc case,2021-02-13,SE,quantile,0.975,95280.575,Sweden
2021-01-13,1 wk ahead inc case,2021-01-23,SE,quantile,0.99,106096.08,Sweden
2021-01-13,2 wk ahead inc case,2021-01-30,SE,quantile,0.99,107678.83,Sweden
2021-01-13,3 wk ahead inc case,2021-02-06,SE,quantile,0.99,105116.96,Sweden
2021-01-13,4 wk ahead inc case,2021-02-13,SE,quantile,0.99,106884.67,Sweden
2021-01-13,1 wk ahead inc case,2021-01-23,SE,point,NA,39094,Sweden
2021-01-13,2 wk ahead inc case,2021-01-30,SE,point,NA,39672,Sweden
2021-01-13,3 wk ahead inc case,2021-02-06,SE,point,NA,38992,Sweden
2021-01-13,4 wk ahead inc case,2021-02-13,SE,point,NA,39556,Sweden
2021-01-13,1 wk ahead inc death,2021-01-23,UK,quantile,0.01,4212.99,United Kingdom
2021-01-13,2 wk ahead inc death,2021-01-30,UK,quantile,0.01,4298.99,United Kingdom
2021-01-13,3 wk ahead inc death,2021-02-06,UK,quantile,0.01,3765.67,United Kingdom
2021-01-13,4 wk ahead inc death,2021-02-13,UK,quantile,0.01,3061.95,United Kingdom
2021-01-13,1 wk ahead inc death,2021-01-23,UK,quantile,0.025,5441.525,United Kingdom
2021-01-13,2 wk ahead inc death,2021-01-30,UK,quantile,0.025,5316.975,United Kingdom
2021-01-13,3 wk ahead inc death,2021-02-06,UK,quantile,0.025,4573.7,United Kingdom
2021-01-13,4 wk ahead inc death,2021-02-13,UK,quantile,0.025,3806.9,United Kingdom
2021-01-13,1 wk ahead inc death,2021-01-23,UK,quantile,0.05,6065.8,United Kingdom
2021-01-13,2 wk ahead inc death,2021-01-30,UK,quantile,0.05,5826.95,United Kingdom
2021-01-13,3 wk ahead inc death,2021-02-06,UK,quantile,0.05,5055.95,United Kingdom
2021-01-13,4 wk ahead inc death,2021-02-13,UK,quantile,0.05,4221.95,United Kingdom
2021-01-13,1 wk ahead inc death,2021-01-23,UK,quantile,0.1,6530,United Kingdom
2021-01-13,2 wk ahead inc death,2021-01-30,UK,quantile,0.1,6346.9,United Kingdom
2021-01-13,3 wk ahead inc death,2021-02-06,UK,quantile,0.1,5543.8,United Kingdom
2021-01-13,4 wk ahead inc death,2021-02-13,UK,quantile,0.1,4720.4,United Kingdom
2021-01-13,1 wk ahead inc death,2021-01-23,UK,quantile,0.15,6768.85,United Kingdom
2021-01-13,2 wk ahead inc death,2021-01-30,UK,quantile,0.15,6668.55,United Kingdom
2021-01-13,3 wk ahead inc death,2021-02-06,UK,quantile,0.15,5893.85,United Kingdom
2021-01-13,4 wk ahead inc death,2021-02-13,UK,quantile,0.15,5082.85,United Kingdom
2021-01-13,1 wk ahead inc death,2021-01-23,UK,quantile,0.2,6963.8,United Kingdom
2021-01-13,2 wk ahead inc death,2021-01-30,UK,quantile,0.2,6906.8,United Kingdom
2021-01-13,3 wk ahead inc death,2021-02-06,UK,quantile,0.2,6202.6,United Kingdom
2021-01-13,4 wk ahead inc death,2021-02-13,UK,quantile,0.2,5436.8,United Kingdom
2021-01-13,1 wk ahead inc death,2021-01-23,UK,quantile,0.25,7113,United Kingdom
2021-01-13,2 wk ahead inc death,2021-01-30,UK,quantile,0.25,7097.75,United Kingdom
2021-01-13,3 wk ahead inc death,2021-02-06,UK,quantile,0.25,6433,United Kingdom
2021-01-13,4 wk ahead inc death,2021-02-13,UK,quantile,0.25,5716,United Kingdom
2021-01-13,1 wk ahead inc death,2021-01-23,UK,quantile,0.3,7250.7,United Kingdom
2021-01-13,2 wk ahead inc death,2021-01-30,UK,quantile,0.3,7276.4,United Kingdom
2021-01-13,3 wk ahead inc death,2021-02-06,UK,quantile,0.3,6681.7,United Kingdom
2021-01-13,4 wk ahead inc death,2021-02-13,UK,quantile,0.3,5992.1,United Kingdom
2021-01-13,1 wk ahead inc death,2021-01-23,UK,quantile,0.35,7356,United Kingdom
2021-01-13,2 wk ahead inc death,2021-01-30,UK,quantile,0.35,7450.65,United Kingdom
2021-01-13,3 wk ahead inc death,2021-02-06,UK,quantile,0.35,6918.65,United Kingdom
2021-01-13,4 wk ahead inc death,2021-02-13,UK,quantile,0.35,6238,United Kingdom
2021-01-13,1 wk ahead inc death,2021-01-23,UK,quantile,0.4,7472,United Kingdom
2021-01-13,2 wk ahead inc death,2021-01-30,UK,quantile,0.4,7624,United Kingdom
2021-01-13,3 wk ahead inc death,2021-02-06,UK,quantile,0.4,7155,United Kingdom
2021-01-13,4 wk ahead inc death,2021-02-13,UK,quantile,0.4,6519.6,United Kingdom
2021-01-13,1 wk ahead inc death,2021-01-23,UK,quantile,0.45,7586,United Kingdom
2021-01-13,2 wk ahead inc death,2021-01-30,UK,quantile,0.45,7790,United Kingdom
2021-01-13,3 wk ahead inc death,2021-02-06,UK,quantile,0.45,7386.75,United Kingdom
2021-01-13,4 wk ahead inc death,2021-02-13,UK,quantile,0.45,6816,United Kingdom
2021-01-13,1 wk ahead inc death,2021-01-23,UK,quantile,0.5,7700.5,United Kingdom
2021-01-13,2 wk ahead inc death,2021-01-30,UK,quantile,0.5,7963.5,United Kingdom
2021-01-13,3 wk ahead inc death,2021-02-06,UK,quantile,0.5,7632,United Kingdom
2021-01-13,4 wk ahead inc death,2021-02-13,UK,quantile,0.5,7122.5,United Kingdom
2021-01-13,1 wk ahead inc death,2021-01-23,UK,quantile,0.55,7820,United Kingdom
2021-01-13,2 wk ahead inc death,2021-01-30,UK,quantile,0.55,8162.45,United Kingdom
2021-01-13,3 wk ahead inc death,2021-02-06,UK,quantile,0.55,7887,United Kingdom
2021-01-13,4 wk ahead inc death,2021-02-13,UK,quantile,0.55,7442.45,United Kingdom
2021-01-13,1 wk ahead inc death,2021-01-23,UK,quantile,0.6,7951,United Kingdom
2021-01-13,2 wk ahead inc death,2021-01-30,UK,quantile,0.6,8396.8,United Kingdom
2021-01-13,3 wk ahead inc death,2021-02-06,UK,quantile,0.6,8183,United Kingdom
2021-01-13,4 wk ahead inc death,2021-02-13,UK,quantile,0.6,7748.8,United Kingdom
2021-01-13,1 wk ahead inc death,2021-01-23,UK,quantile,0.65,8085.35,United Kingdom
2021-01-13,2 wk ahead inc death,2021-01-30,UK,quantile,0.65,8607.7,United Kingdom
2021-01-13,3 wk ahead inc death,2021-02-06,UK,quantile,0.65,8498.7,United Kingdom
2021-01-13,4 wk ahead inc death,2021-02-13,UK,quantile,0.65,8180,United Kingdom
2021-01-13,1 wk ahead inc death,2021-01-23,UK,quantile,0.7,8223,United Kingdom
2021-01-13,2 wk ahead inc death,2021-01-30,UK,quantile,0.7,8842,United Kingdom
2021-01-13,3 wk ahead inc death,2021-02-06,UK,quantile,0.7,8910,United Kingdom
2021-01-13,4 wk ahead inc death,2021-02-13,UK,quantile,0.7,8627.3,United Kingdom
2021-01-13,1 wk ahead inc death,2021-01-23,UK,quantile,0.75,8405.25,United Kingdom
2021-01-13,2 wk ahead inc death,2021-01-30,UK,quantile,0.75,9129.25,United Kingdom
2021-01-13,3 wk ahead inc death,2021-02-06,UK,quantile,0.75,9307.5,United Kingdom
2021-01-13,4 wk ahead inc death,2021-02-13,UK,quantile,0.75,9075,United Kingdom
2021-01-13,1 wk ahead inc death,2021-01-23,UK,quantile,0.8,8634.4,United Kingdom
2021-01-13,2 wk ahead inc death,2021-01-30,UK,quantile,0.8,9452.4,United Kingdom
2021-01-13,3 wk ahead inc death,2021-02-06,UK,quantile,0.8,9718.4,United Kingdom
2021-01-13,4 wk ahead inc death,2021-02-13,UK,quantile,0.8,9579.4,United Kingdom
2021-01-13,1 wk ahead inc death,2021-01-23,UK,quantile,0.85,8857.15,United Kingdom
2021-01-13,2 wk ahead inc death,2021-01-30,UK,quantile,0.85,9797.15,United Kingdom
2021-01-13,3 wk ahead inc death,2021-02-06,UK,quantile,0.85,10204,United Kingdom
2021-01-13,4 wk ahead inc death,2021-02-13,UK,quantile,0.85,10194.15,United Kingdom
2021-01-13,1 wk ahead inc death,2021-01-23,UK,quantile,0.9,9088.1,United Kingdom
2021-01-13,2 wk ahead inc death,2021-01-30,UK,quantile,0.9,10150.6,United Kingdom
2021-01-13,3 wk ahead inc death,2021-02-06,UK,quantile,0.9,10743.1,United Kingdom
2021-01-13,4 wk ahead inc death,2021-02-13,UK,quantile,0.9,10966,United Kingdom
2021-01-13,1 wk ahead inc death,2021-01-23,UK,quantile,0.95,9398.15,United Kingdom
2021-01-13,2 wk ahead inc death,2021-01-30,UK,quantile,0.95,10651.2,United Kingdom
2021-01-13,3 wk ahead inc death,2021-02-06,UK,quantile,0.95,11537.1,United Kingdom
2021-01-13,4 wk ahead inc death,2021-02-13,UK,quantile,0.95,12120.05,United Kingdom
2021-01-13,1 wk ahead inc death,2021-01-23,UK,quantile,0.975,9722,United Kingdom
2021-01-13,2 wk ahead inc death,2021-01-30,UK,quantile,0.975,11087.225,United Kingdom
2021-01-13,3 wk ahead inc death,2021-02-06,UK,quantile,0.975,12287.175,United Kingdom
2021-01-13,4 wk ahead inc death,2021-02-13,UK,quantile,0.975,13158.25,United Kingdom
2021-01-13,1 wk ahead inc death,2021-01-23,UK,quantile,0.99,10266.19,United Kingdom
2021-01-13,2 wk ahead inc death,2021-01-30,UK,quantile,0.99,11841.15,United Kingdom
2021-01-13,3 wk ahead inc death,2021-02-06,UK,quantile,0.99,13507.14,United Kingdom
2021-01-13,4 wk ahead inc death,2021-02-13,UK,quantile,0.99,14908.09,United Kingdom
2021-01-13,1 wk ahead inc death,2021-01-23,UK,point,NA,7700.5,United Kingdom
2021-01-13,2 wk ahead inc death,2021-01-30,UK,point,NA,7963.5,United Kingdom
2021-01-13,3 wk ahead inc death,2021-02-06,UK,point,NA,7632,United Kingdom
