location_name,location,indicator,date,value,source,type
Belgium,BE,Daily hospital occupancy,2021-09-27,700,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-09-28,702,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-09-29,699,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-09-30,714,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-10-01,703,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-10-02,697,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-10-03,704,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-10-04,734,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-10-05,748,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-10-06,730,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-10-07,733,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-10-08,725,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-10-09,692,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-10-10,706,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-10-11,744,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-10-12,766,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-10-13,782,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-10-14,793,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-10-15,824,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-10-16,832,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-10-17,856,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-10-18,919,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-10-19,947,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-10-20,997,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-10-21,1038,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-10-22,1115,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-10-23,1121,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-10-24,1175,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-10-25,1302,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-10-26,1325,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-10-27,1392,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-10-28,1435,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-10-29,1544,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-10-30,1564,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-10-31,1626,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-11-01,1698,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-11-02,1803,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-11-03,1866,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-11-04,1909,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-11-05,1939,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-11-06,1882,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-11-07,1955,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-11-08,2078,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-11-09,2152,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-11-10,2279,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-11-11,2308,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-11-12,2407,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-11-13,2407,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-11-14,2496,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-11-15,2667,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-11-16,2709,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-11-17,2839,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-11-18,2897,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-11-19,2990,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-11-20,3005,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-11-21,3173,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-11-22,3325,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-11-23,3367,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-11-24,3439,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-11-25,3489,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-11-26,3493,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-11-27,3441,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-11-28,3546,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-11-29,3698,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-11-30,3750,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-12-01,3729,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-12-02,3708,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-12-03,3613,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-12-04,3534,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-12-05,3579,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-12-06,3662,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-12-07,3554,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-12-08,3513,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-12-09,3448,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-12-10,3364,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-12-11,3281,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-12-12,3288,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-12-13,3382,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-12-14,3262,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-12-15,3120,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-12-16,2970,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-12-17,2833,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-12-18,2648,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-12-19,2619,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-12-20,2645,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-12-21,2452,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-12-22,2322,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-12-23,2198,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-12-24,2052,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-12-25,1923,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-12-26,1945,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-12-27,1960,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-12-28,1901,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-12-29,1868,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-12-30,1806,Public,ECDC
Belgium,BE,Daily hospital occupancy,2021-12-31,1761,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-01-01,1704,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-01-02,1764,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-01-03,1865,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-01-04,1894,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-01-05,1884,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-01-06,1879,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-01-07,1892,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-01-08,1857,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-01-09,1887,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-01-10,1962,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-01-11,1998,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-01-12,2022,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-01-13,2040,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-01-14,2106,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-01-15,2092,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-01-16,2178,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-01-17,2323,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-01-18,2416,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-01-19,2570,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-01-20,2732,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-01-21,2851,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-01-22,2909,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-01-23,3039,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-01-24,3299,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-01-25,3438,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-01-26,3583,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-01-27,3695,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-01-28,3824,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-01-29,3746,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-01-30,3839,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-01-31,4081,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-02-01,4160,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-02-02,4212,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-02-03,4239,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-02-04,4252,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-02-05,4008,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-02-06,4141,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-02-07,4329,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-02-08,4187,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-02-09,4086,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-02-10,3922,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-02-11,3843,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-02-12,3599,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-02-13,3632,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-02-14,3654,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-02-15,3504,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-02-16,3350,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-02-17,3253,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-02-18,3131,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-02-19,2931,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-02-20,2914,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-02-21,3000,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-02-22,2817,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-02-23,2720,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-02-24,2602,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-02-25,2503,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-02-26,2322,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-02-27,2291,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-02-28,2322,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-03-01,2187,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-03-02,2130,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-03-03,2108,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-03-04,2051,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-03-05,1921,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-03-06,1980,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-03-07,2069,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-03-08,2008,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-03-09,2010,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-03-10,1970,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-03-11,1938,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-03-12,1922,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-03-13,1999,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-03-14,2145,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-03-15,2218,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-03-16,2248,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-03-17,2263,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-03-18,2280,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-03-19,2222,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-03-20,2320,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-03-21,2435,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-03-22,2511,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-03-23,2590,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-03-24,2628,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-03-25,2680,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-03-26,2593,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-03-27,2700,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-03-28,2856,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-03-29,2904,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-03-30,2920,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-03-31,2979,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-04-01,3026,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-04-02,2865,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-04-03,2973,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-04-04,3084,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-04-05,3055,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-04-06,3012,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-04-07,3102,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-04-08,3141,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-04-09,3024,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-04-10,3069,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-04-11,3197,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-04-12,3189,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-04-13,3199,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-04-14,3163,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-04-15,3028,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-04-16,2902,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-04-17,2948,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-04-18,3079,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-04-19,3188,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-04-20,3086,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-04-21,2975,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-04-22,2845,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-04-23,2656,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-04-24,2715,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-04-25,2766,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-04-26,2638,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-04-27,2570,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-04-28,2450,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-04-29,2331,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-04-30,2183,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-05-01,2189,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-05-02,2252,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-05-03,2124,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-05-04,2041,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-05-05,2017,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-05-06,1948,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-05-07,1837,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-05-08,1859,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-05-09,1891,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-05-10,1847,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-05-11,1711,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-05-12,1680,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-05-13,1602,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-05-14,1510,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-05-15,1526,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-05-16,1515,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-05-17,1464,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-05-18,1400,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-05-19,1343,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-05-20,1306,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-05-21,1200,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-05-22,1211,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-05-23,1240,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-05-24,1158,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-05-25,1093,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-05-26,1047,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-05-27,1030,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-05-28,947,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-05-29,943,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-05-30,953,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-05-31,953,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-06-01,918,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-06-02,883,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-06-03,864,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-06-04,813,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-06-05,840,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-06-06,878,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-06-07,943,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-06-08,904,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-06-09,891,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-06-10,889,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-06-11,815,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-06-12,826,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-06-13,892,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-06-14,887,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-06-15,873,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-06-16,897,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-06-17,880,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-06-18,883,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-06-19,940,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-06-20,1022,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-06-21,1086,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-06-22,1091,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-06-23,1084,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-06-24,1103,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-06-25,1170,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-06-26,1196,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-06-27,1293,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-06-28,1311,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-06-29,1359,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-06-30,1353,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-07-01,1432,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-07-02,1421,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-07-03,1475,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-07-04,1538,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-07-05,1534,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-07-06,1581,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-07-07,1662,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-07-08,1693,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-07-09,1714,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-07-10,1834,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-07-11,1988,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-07-12,2076,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-07-13,2100,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-07-14,2176,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-07-15,2201,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-07-16,2180,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-07-17,2272,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-07-18,2331,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-07-19,2229,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-07-20,2214,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-07-21,2143,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-07-22,2202,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-07-23,2170,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-07-24,2210,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-07-25,2289,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-07-26,2183,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-07-27,2059,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-07-28,1993,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-07-29,1901,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-07-30,1819,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-07-31,1862,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-08-01,1897,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-08-02,1867,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-08-03,1801,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-08-04,1759,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-08-05,1684,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-08-06,1597,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-08-07,1608,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-08-08,1637,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-08-09,1519,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-08-10,1401,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-08-11,1350,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-08-12,1323,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-08-13,1272,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-08-14,1274,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-08-15,1315,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-08-16,1301,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-08-17,1234,Public,ECDC
Belgium,BE,Daily hospital occupancy,2022-08-18,1171,Public,ECDC
